id,item_id,name,name_kana,name_en,item_kind,slot,accessory_type,inheritance_from_accessory_id,inheritance_type,inheritance_note,equip_level,weight,attack,defense,max_hp,max_mp,charm,agility,dexterity,magic_attack,healing_power,description,effects_json,synthesis_effects_json,obtain_methods_json,image_url,source_url,detail_url,created_at,updated_at
154,accessory_akasi_7,絆のエンブレム改,きずなのえんぶれむかい,Uber Bonding Emblem,accessory,職業の証,証,,,,,,,,,,,,,,,更に強い絆の証 仲間モンスター 専用のエンブレム,"[""なつき度により主人に絆の力発動"", ""絆時100%ためる""]","[""絆時50％で主人にバイキルト"", ""絆時50％で主人に2回スカラ"", ""絆時50％で主人に聖女の守り"", ""絆時50％で主人に聖なる祈り"", ""絆時50％で主人に弓聖の守り星"", ""絆時50％で主人に早詠みのつえ"", ""絆時50％で主人に魔力かくせい"", ""絆時50％で主人にマホステ"", ""絆時50％で主人にまもりのきり"", ""絆時50％で主人のHP100回復"", ""絆時50％で主人のMP20回復""]","[""モンスターバトルロード景品（10000枚）""]",/storage/images/accessories/154-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-4.php,2026-03-12 13:08:54,2026-05-07 20:54:26
155,accessory_akasi_8,戦士の証,せんしのあかし,Soldier's Medal,accessory,職業の証,証,,,,,,,,,,,,,,,たまに 2回攻撃できる 戦士のメダル,"[""たまに2回攻撃できる"", ""たまに同じ特技を2回使う""]","[""合成できない""]","[""戦士の職業クエストを5話までクリアする""]",/storage/images/accessories/155-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-5.php,2026-03-12 13:08:57,2026-05-07 20:54:26
156,accessory_akasi_9,僧侶の証,そうりょのあかし,Lifesaving Medal,accessory,職業の証,証,,,,,,,,,,,,,,,死の寸前にたまに HP1で生き残る 僧侶のメダル,"[""たまにHP1で生き残る""]","[""合成できない""]","[""僧侶の職業クエストを5話までクリアする""]",/storage/images/accessories/156-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-6.php,2026-03-12 13:09:00,2026-05-07 20:54:26
157,accessory_akasi_10,魔法使いの証,まほうつかいのあかし,Mager Achievement,accessory,職業の証,証,,,,,,,,,,,,,,,たまに2回連続で 呪文を唱えられる 魔法使いのメダル,"[""たまに同じ呪文が2回唱えられる""]","[""合成できない""]","[""魔法使いの職業クエストを5話までクリアする""]",/storage/images/accessories/157-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-7.php,2026-03-12 13:09:03,2026-05-07 20:54:26
158,accessory_akasi_11,武闘家の証,ぶとうかのあかし,Mercury Prize,accessory,職業の証,証,,,,,,,,,,,,,,,攻撃を受けた際 たまにやり返す 武闘家のメダル,"[""たまに敵の攻撃を受けながし攻撃""]","[""合成できない""]","[""武闘家の職業クエストを5話までクリアする""]",/storage/images/accessories/158-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-8.php,2026-03-12 13:09:05,2026-05-07 20:54:26
159,accessory_akasi_12,盗賊の証,とうぞくのあかし,Honor Among Thieves,accessory,職業の証,証,,,,,,,,,,,,,,,アイテムを自動で ぬすむことがある 盗賊のメダル,"[""たまにアイテムをぬすむ""]","[""合成できない""]","[""盗賊の職業クエストを5話までクリアする""]",/storage/images/accessories/159-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-9.php,2026-03-12 13:09:09,2026-05-07 20:54:26
160,accessory_akasi_13,旅芸人の証,たびげいにんのあかし,Best Actor,accessory,職業の証,証,,,,,,,,,,,,,,,獲得ゴールドが 多めに手に入る 旅芸人のメダル,"[""戦闘で獲得するゴールドが増える""]","[""合成できない""]","[""旅芸人の職業クエストを5話までクリアする""]",/storage/images/accessories/160-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-10.php,2026-03-12 13:09:21,2026-05-07 20:54:26
161,accessory_akasi_14,バトルマスターの証,ばとるますたーのあかし,Gladiator's Grant,accessory,職業の証,証,,,,,,,,,,,,,,,攻撃を受けて時々 テンションが上がる バトマスのメダル,"[""たまにダメージを受けてテンションアップ""]","[""合成できない""]","[""バトルマスターの職業クエストを5話までクリアする""]",/storage/images/accessories/161-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-11.php,2026-03-12 13:09:23,2026-05-07 20:54:26
162,accessory_akasi_15,パラディンの証,ぱらでぃんのあかし,Order of Chivalry,accessory,職業の証,証,,,,,,,,,,,,,,,攻撃を防ぐと たまにマヒさせる パラディンメダル,"[""ガード時たまに相手をマヒさせる""]","[""合成できない""]","[""パラディンの職業クエストを5話までクリアする""]",/storage/images/accessories/162-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-12.php,2026-03-12 13:09:25,2026-05-07 20:54:26
163,accessory_akasi_16,魔法戦士の証,まほうせんしのあかし,Combat Action Medal,accessory,職業の証,証,,,,,,,,,,,,,,,攻撃すると 時々MP回復する 魔法戦士のメダル,"[""たまに攻撃時MP回復"", ""たまに攻撃時MP回復の回復量アップ""]","[""合成できない""]","[""魔法戦士の職業クエストを5話までクリアする""]",/storage/images/accessories/163-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-13.php,2026-03-12 13:09:27,2026-05-07 20:54:26
164,accessory_akasi_17,レンジャーの証,れんじゃーのあかし,Medal of Freedom,accessory,職業の証,証,,,,,,,,,,,,,,,不意をつく 確率が上がる レンジャーメダル,"[""不意をつく確率アップ""]","[""合成できない""]","[""レンジャーの職業クエストを5話までクリアする""]",/storage/images/accessories/164-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-14.php,2026-03-12 13:09:30,2026-05-07 20:54:26
165,accessory_akasi_18,賢者の証,けんじゃのあかし,Legion of Merit,accessory,職業の証,証,,,,,,,,,,,,,,,呪文を受けた時 時々MP回復する 賢者のメダル,"[""呪文を受けた時たまにMP回復""]","[""合成できない""]","[""賢者の職業クエストを5話までクリアする""]",/storage/images/accessories/165-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-15.php,2026-03-12 13:09:37,2026-05-07 20:54:26
166,accessory_akasi_19,スーパースターの証,すーぱーすたーのあかし,Noscar,accessory,職業の証,証,,,,,,,,,,,,,,,お金を使う特技の 消費量と威力が 上昇するメダル,"[""ゴールド使う特技のゴールド消費量アップ"", ""ゴールドを使う特技の威力アップ""]","[""合成できない""]","[""スーパースターの職業クエストを5話までクリアする""]",/storage/images/accessories/166-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-16.php,2026-03-12 13:09:40,2026-05-07 20:54:26
167,accessory_akasi_20,まもの使いの証,まものつかいのあかし,Monster Medal,accessory,職業の証,証,,,,,,,,,,,,,,,転生モンスターに 会いやすくなる まもの使いメダル,"[""転生モンスター出現率1.1倍""]","[""合成できない""]","[""まもの使いの職業クエストを5話までクリアする""]",/storage/images/accessories/167-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-17.php,2026-03-12 13:09:42,2026-05-07 20:54:26
168,accessory_akasi_21,どうぐ使いの証,どうぐつかいのあかし,Metal of Honor,accessory,職業の証,証,,,,,,,,,,,,,,,メタルな魔物に 会いやすくなる どうぐ使いメダル,"[""メタル系モンスター出現率1.1倍""]","[""合成できない""]","[""どうぐ使いの職業クエストを5話までクリアする""]",/storage/images/accessories/168-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-18.php,2026-03-12 13:09:44,2026-05-07 20:54:26
169,accessory_akasi_22,踊り子の証,おどりこのあかし,The Dance Award,accessory,職業の証,証,,,,,,,,,,,,,,,バトル中まれに すぐ行動できる 踊り子のメダル,"[""1.0%で行動ターンを消費しない""]","[""合成できない""]","[""踊り子の職業クエストを5話までクリアする""]",/storage/images/accessories/169-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-19.php,2026-03-12 13:09:46,2026-05-07 20:54:26
170,accessory_akasi_23,占い師の証,うらないしのあかし,Visionary Award,accessory,職業の証,証,,,,,,,,,,,,,,,タロット使用時の テンション消費減 占い師のメダル,"[""タロットでたまにテンションを消費しない""]","[""合成できない""]","[""占い師の職業クエストを5話までクリアする""]",/storage/images/accessories/170-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-20.php,2026-03-12 13:09:49,2026-05-07 20:54:26
171,accessory_akasi_24,天地雷鳴士の証,てんちらいめいしのあかし,Theurgy Trophy,accessory,職業の証,証,,,,,,,,,,,,,,,まれにMPを 消費しない 天地雷鳴士メダル,"[""MP消費しない率+2.0%""]","[""合成できない""]","[""天地雷鳴士の職業クエストを5話までクリアする""]",/storage/images/accessories/171-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-21.php,2026-03-12 13:09:51,2026-05-07 20:54:26
172,accessory_akasi_25,遊び人の証,あそびにんのあかし,Comedy Prize,accessory,職業の証,証,,,,,,,,,,,,,,,きまぐれが起こる 確率が上がる 遊び人のメダル,"[""きまぐれが起こる確率が上がる""]","[""合成できない""]","[""遊び人の職業クエストを5話までクリアする""]",/storage/images/accessories/172-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-23.php,2026-03-12 13:09:54,2026-05-07 20:54:26
173,accessory_akasi_26,デスマスターの証,ですますたーのあかし,Death Certificate,accessory,職業の証,証,,,,,,,,,,,,,,,デスパワーを たまに消費しない デスマスのメダル,"[""デスパワーをたまに消費しない""]","[""合成できない""]","[""デスマスターの職業クエストを5話までクリアする""]",/storage/images/accessories/173-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-25.php,2026-03-12 13:09:56,2026-05-07 20:54:26
174,accessory_akasi_27,魔剣士の証,まけんしのあかし,Devil's Advocate,accessory,職業の証,証,,,,,,,,,,,,,,,魔の波動が ためやすくなる 魔剣士のメダル,"[""魔の波動がためやすくなる(試合無効)""]","[""合成できない""]","[""魔剣士の職業クエストを5話までクリアする""]",/storage/images/accessories/174-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-27.php,2026-03-12 13:09:59,2026-05-07 20:54:26
175,accessory_akasi_28,海賊の証,かいぞくのあかし,The Pirate's Code,accessory,職業の証,証,,,,,,,,,,,,,,,銃撃時たまに テンションを保つ 海賊のメダル,"[""銃撃時たまにテンション維持(試合無効)""]","[""合成できない""]","[""海賊の職業クエストを5話までクリアする""]",/storage/images/accessories/175-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-28.php,2026-03-12 13:10:01,2026-05-07 20:54:26
176,accessory_akasi_29,ガーディアンの証,がーでぃあんのあかし,Protector's Pin,accessory,職業の証,証,,,,,,,,,,,,,,,死の寸前にたまに HP1で生き残る 守護騎士のメダル,"[""たまにHP1で生き残る(試合無効)""]","[""合成できない""]","[""ガーディアンの職業クエストを5話までクリアする""]",/storage/images/accessories/176-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-30.php,2026-03-12 13:10:03,2026-05-07 20:54:26
177,accessory_akasi_30,竜術士の証,りゅうじゅつしのあかし,Dragon Breadth,accessory,職業の証,証,,,,,,,,,,,,,,,呪文発動速度が わずかに上がる 竜術士のメダル,"[""呪文発動速度+1%""]","[""合成できない""]","[""竜術士の職業クエストを6話までクリアする""]",/storage/images/accessories/177-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-31.php,2026-03-12 13:10:06,2026-05-07 20:54:26
178,accessory_akasi_31,万能の証,ばんのうのあかし,Proof of All,accessory,職業の証,証,,,,,,,,,,,,,,,今まで入手した どんな証にでも 変身できる証,"[""-""]","[""合成できない""]","[""娯楽島ラッカランのオーナーの館2階にいるまとめ屋タバネにもらう""]",/storage/images/accessories/178-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-22.php,2026-03-12 13:10:08,2026-05-07 20:54:26
179,accessory_kokoro_1,旅立ちのこころ,たびだちのこころ,Heart of Departure,accessory,こころ,こころ,,,,,,,,1,1,,,,,,お店で購入できる とりあえず 装備したいこころ,[],,,/storage/images/accessories/179-.webp,https://draquex.com/akuse/0-kokoro.php,https://draquex.com/akuse/akuse-kokoro-1.php,2026-03-12 13:11:11,2026-05-07 20:54:26
181,hakaishin,破壊神の眼甲,はかいしんのがんこう,Wrecking Wear,accessory,顔アクセサリー,顔,2,第三世代,,,,,20,15,,2,,,,,"ドラゴンビートの
発動をうながす
まがまがしい仮面","[{""note"": null, ""text"": ""敵を倒すと"", ""recommended"": false}, {""note"": null, ""text"": ""45%でためる"", ""recommended"": false}]","[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": true}, {""note"": null, ""text"": ""味方死亡時 2%で聖女の守り"", ""recommended"": true}, {""note"": null, ""text"": ""味方死亡時 1%で聖女の守り"", ""recommended"": false}, {""note"": null, ""text"": ""味方死亡時 2%でためる"", ""recommended"": true}, {""note"": null, ""text"": ""味方死亡時 1%でためる"", ""recommended"": false}]",[],,,,2026-03-15 13:18:20,2026-07-07 15:54:41
188,meiunmajin,冥雲魔神の勲章,めいうんまじんのくんしょう,,accessory,職業の証,証,149,第三世代,,,10,10,25,,,,,12,,,"攻撃時ためやすく
テンション高いと
ダメージ増す勲章","[{""note"": null, ""text"": ""すべての攻撃時 4.0%でためる"", ""recommended"": false}, {""note"": null, ""text"": ""テンション時のダメージ +400（試合無効）"", ""recommended"": false}]","[{""note"": null, ""text"": ""テンション時のダメージ＋50（試合無効）"", ""recommended"": true}, {""note"": null, ""text"": ""テンション時のダメージ＋40（試合無効）"", ""recommended"": false}, {""note"": null, ""text"": ""テンション時のダメージ＋30（試合無効）"", ""recommended"": false}, {""note"": null, ""text"": ""行動時2.0%でテンション消費なし"", ""recommended"": true}, {""note"": null, ""text"": ""行動時1.5%でテンション消費なし"", ""recommended"": false}, {""note"": null, ""text"": ""行動時1.0%でテンション消費なし"", ""recommended"": false}]","[{""note"": null, ""text"": ""魔法の迷宮コインボス・ヘルクラウダー討伐報酬""}]",/storage/images/accessories/188-.webp,,,2026-07-08 11:36:30,2026-07-08 12:11:58
189,ogon_no_ rosary,黄金のロザリオ,おうごんのろざりお,Gold Rosary,accessory,首アクセサリー,首,65,第三世代,,,,18,17,14,,5,,,,5,"死の寸前HP1で
意外と生き残る
輝く黄金のお守り",[],"[{""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+5"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+3"", ""recommended"": false}, {""note"": null, ""text"": ""致死ダメージ時1.0%で生存"", ""recommended"": true}, {""note"": null, ""text"": ""致死ダメージ時0.5%で生存"", ""recommended"": false}]","[{""note"": null, ""text"": ""鉄鬼軍王キラゴルドの討伐報酬""}]",,,,2026-07-22 05:25:36,2026-07-22 05:26:42
190,kaizokuo_no_kubikazari,海賊王の首飾り,かいぞくおうのくびかざり,Pirate King's Pendant,accessory,首アクセサリー,首,,,,,,,,,,10,,,,,,[],"[{""note"": null, ""text"": ""おしゃれさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""通常ドロップ1.1倍"", ""recommended"": false}]",[],,,,2026-07-22 05:31:51,2026-07-22 05:31:51
