id,display_order,name,name_kana,name_en,monster_system_type_id,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
73,74,ポイズンリザード,ポイズンリザード,"Killer Gila",9,0,,https://www.d-quest-10.com/detail/a00289.html,/storage/images/monsters/73.webp,毒の沼地で生まれたトカゲのモンスター。毒の息をはきだしたりボディプレスをしかける。,行きつけの毒の沼地には友達のバブルスライムがいる。ときどき泳いで競争したり毒水をかけあったりする。,"2026-03-12 13:33:49","2026-07-27 15:17:43"
74,75,スカルガルー,スカルガルー,Guaardvark,2,0,,https://www.d-quest-10.com/detail/a00141.html,/storage/images/monsters/74.webp,ホイミやメダパニなどの呪文をくりだす意外にかしこい魔物。怪しい笑顔にご用心。,知能の高いどくろあらい。呪文の勉強にかまけるうちにいつしかどくろは洗わず使い捨てるようになった。,"2026-03-12 13:33:52","2026-08-03 12:10:41"
75,76,トンブレロ,トンブレロ,"Ham Shamwitch",2,0,,https://www.d-quest-10.com/detail/a00209.html,/storage/images/monsters/75.webp,お気に入りの帽子をかぶり世界をさすらうブタの魔物。小さい身体に炎をため込みことあるごとにはきちらす。,旅しないブタはただのブタ。そう言って群れを離れた。旅のお供であるソンブレロは手に入れた自由の証なのだ。,"2026-03-12 13:33:55","2026-08-03 12:10:41"
76,77,ガチャコッコ,ガチャコッコ,"Clockwork Cuckoo",13,0,,https://www.d-quest-10.com/detail/a00051.html,/storage/images/monsters/76.webp,魔物たちが人間を襲うために作った白い殺人マシン。刃物のように鋭い羽で斬りかかってくる。,白い身体を誇りにしておりときどき水に映る自分に見とれたりしているナルシストな鳥のマシン。,"2026-03-12 13:33:58","2026-07-27 15:17:43"
77,79,デビルスノー,デビルスノー,"Shivery Shrubbery",7,0,,https://www.d-quest-10.com/detail/a00188.html,/storage/images/monsters/77.webp,たくさんの雪の結晶が集まり邪悪な魔物と化した。氷の呪文ヒャドを連発する雪国の暴れん坊。,氷上をあざやかに舞ってトリプルアクセルを決める下駄スケートの名手。銀盤の妖精という異名を持つ。,"2026-03-12 13:34:02","2026-07-27 15:17:43"
78,80,スノーモン,スノーモン,"Snow Sanguini",4,0,,https://www.d-quest-10.com/detail/a00147.html,/storage/images/monsters/78.webp,雪のような純白の毛を持つ血統書付きのモーモン。空を優雅にただよいながら痛恨の一撃チャンスを待つ。,年に１回魔界で開催されるモーモン品評会で見事最優秀賞を受賞した輝かしいキャリアの持ち主。,"2026-03-12 13:34:09","2026-08-03 12:09:04"
79,81,カメレオンマン,カメレオンマン,"Pesky Jester",8,0,,https://www.d-quest-10.com/detail/a00055.html,/storage/images/monsters/79.webp,オレンジ色のマントをまとい刃物を持ち歩く怪人。軽やかな足取りで近づきすばやく２回斬りつける。,自分の似顔絵を描いた変質者注意！の立て札をあちこちに立てるのが好き。人智が及ばぬほどの変人。,"2026-03-12 13:34:13","2026-07-27 15:17:43"
80,82,ゴールデンスライム,ゴールデンスライム,"Gem Slime",1,0,,https://www.d-quest-10.com/detail/a00403.html,/storage/images/monsters/80.webp,幻の黄金郷で生まれたというプレミアムなスライム。もちろん落とすゴールドも超ロイヤル級なのだ！,"この魔物を倒した者は一生お金に困らなくなるという言い伝えのせいで 冒険者に狙われ続ける 不幸な身の上。","2026-03-12 13:34:16","2026-07-27 15:17:43"
81,83,モコモコじゅう,モコモコジュウ,"Rotten Cotton",2,0,,https://www.d-quest-10.com/detail/a00338.html,/storage/images/monsters/81.webp,モコモコとしてかわいらしい真っ白なケモノ。仲間を呼んでおうえんするわりと他人まかせなヤツ。,モコモコのかわいい外見だがよくよく見ると目が３つありなでようと近づいた旅人をおどろかせる。,"2026-03-12 13:34:20","2026-08-03 12:10:41"
82,84,ジャガーメイジ,ジャガーメイジ,Clawcerer,2,0,,https://www.d-quest-10.com/detail/a00134.html,/storage/images/monsters/82.webp,厳しい修行を積んだジャガーの魔道士。得意げにマヌーサやイオを唱えてくる。,イオナズンを失敗してひとり落ち込んだときは自分の肉球をフニフニして明日への活力を養う。,"2026-03-12 13:34:25","2026-08-03 12:10:41"
83,85,ともしびこぞう,トモシビコゾウ,Wickerman,12,0,,https://www.d-quest-10.com/detail/a00199.html,/storage/images/monsters/83.webp,怨念の炎を燃やし続けるろうそく形のモンスター。さまざまなフォースをまとい斬りかかってくる。,じつは魔物たちの心をいやす魔界のアロマキャンドル。ロウが溶けていくほどになんだかイヤなニオイがする。,"2026-03-12 13:34:29","2026-07-27 15:17:43"
84,86,スライムナイト,スライムナイト,"Slime Knight",1,0,,https://www.d-quest-10.com/detail/a00154.html,/storage/images/monsters/84.webp,"弱き者には ホイミのいやしを仇なす者には かぶと割りを。大きなスライムに またがった心優しき小さな騎士。",かたい絆で結ばれたスライムと騎士は一心同体。一方が安らかに眠れば相方も自然と眠りにつく。,"2026-03-12 13:34:32","2026-07-27 15:17:43"
85,87,スライムタワー,スライムタワー,"Slime Stack",1,0,,https://www.d-quest-10.com/detail/a00152.html,/storage/images/monsters/85.webp,３匹の仲良しスライムがなんとなく積み重なった。チカラを合わせてスライムシャワーを降らせる。,相棒とケンカ別れしたスライムナイトの下が今度は上になってみたいとタワー化を持ちかけた。,"2026-03-12 13:34:35","2026-07-27 15:17:43"
86,88,キメラ,キメラ,Chimaera,6,0,,https://www.d-quest-10.com/detail/a00065.html,/storage/images/monsters/86.webp,おなかに溜め込んだ火の息をはくモンスター。ノリにノっているときはかえんの息まではいてくる。,ハゲタカとヘビの合成獣。魔王よなぜこのふたつを組み合わせたのか？答えは闇の中だ……。,"2026-03-12 13:34:40","2026-07-27 15:17:43"
87,89,アイアンクック,アイアンクック,Robo-Robin,13,0,,https://www.d-quest-10.com/detail/a00002.html,/storage/images/monsters/87.webp,くろがねのボディを持つ鳥型の暗殺マシン。ＨＰが低くなってくると自爆するというこわいヤツ。,戦闘中はプログラムに忠実な１体のマシンにすぎないがひとりでいると命ってなんだろうと考えたりする。,"2026-03-12 13:34:43","2026-07-27 15:17:43"
88,90,タップデビル,タップデビル,"Tap Devil",4,0,,https://www.d-quest-10.com/detail/a00170.html,/storage/images/monsters/88.webp,陽気で軽やかに近づいてくるダンスが大好きな悪魔。レパートリー豊富な踊りでほんろうしてくる。,魔界の売れっ子振り付け師。モンスターたちが踊るいろんなダンスの振り付けはタップデビルが考案している。,"2026-03-12 13:34:46","2026-08-03 12:09:04"
89,91,ピンクモーモン,ピンクモーモン,"Pink Sanguini",4,0,,https://www.d-quest-10.com/detail/a00246.html,/storage/images/monsters/89.webp,かわいい外見とは裏腹に人の血を好んで求めるピンク色のモーモン。フワフワと近づき牙をむく。,生えかわったピンクの毛は血を吸うとあざやかになる。この美しいピンク色をモーモンピンクと呼ぶ。,"2026-03-12 13:34:49","2026-08-03 12:09:04"
90,92,バブリン,バブリン,Zepling,7,0,,https://www.d-quest-10.com/detail/a00225.html,/storage/images/monsters/90.webp,風船のようにフワフワと空中をただようモンスター。戦闘中に仲間を呼んだりバギを使ったりする。,たくさんの子バブリンをクチの中に入れ育てている。ときどき中で兄弟ゲンカが起こるのが悩みのタネ。,"2026-03-12 13:34:52","2026-07-27 15:17:43"
91,93,あおだけ童子,アオダケドウジ,"Bamboo Bopper",8,0,,https://www.d-quest-10.com/detail/a00006.html,/storage/images/monsters/91.webp,愛用のさすまたをぶん回すこしゃくな妖怪小僧。時折くりだしてくる回転キックに気をつけろ！,軽妙ですばしっこい動きは毎日欠かさずやっている青竹踏み健康法のたまもの。ただし顔色は悪いまま。,"2026-03-12 13:34:55","2026-07-27 15:17:43"
92,94,キャットバット,キャットバット,Catula,2,0,,https://www.d-quest-10.com/detail/a00067.html,/storage/images/monsters/92.webp,こちらのＭＰを下げてきたり呪文を封じてきたりとにかく呪文が大嫌いなネコっぽいコウモリ。,どっちつかずの名前のせいで猫魔族コウモリ魔族どちらにも入れてもらえないネコっぽいコウモリ。,"2026-03-12 13:34:58","2026-08-03 12:10:41"
93,95,メーダロード,メーダロード,"Raving Lunatick",5,0,,https://www.d-quest-10.com/detail/a00325.html,/storage/images/monsters/93.webp,闇のチカラで攻撃するメーダ界の親玉。こちらを感電させて動きを封じてくる。,親分きどりでメーダたちをこきつかっているがコイツでも頭が上がらないすごいメーダがいるらしい…。,"2026-03-12 13:35:01","2026-07-27 15:17:43"
94,96,ランドンクイナ,ランドンクイナ,Apeckalypse,6,0,,https://www.d-quest-10.com/detail/a00345.html,/storage/images/monsters/94.webp,クチバシに猛毒を持つ気性のあらい氷鳥。美しい羽毛に身体を包みおたけびでおどかしてくる。,ランドンクイナの主食は毒草なのだが見分けがつかずどくけしそうを食べておなかを下すことがある。,"2026-03-12 13:35:04","2026-07-27 15:17:43"
95,97,わらいぶくろ,ワライブクロ,"Bag o' Laughs",12,0,,https://www.d-quest-10.com/detail/a00358.html,/storage/images/monsters/95.webp,いつもニヤニヤ笑っている袋の形のモンスター。いやらしい呪文でこちらを弱らせてくる。,自分で言ったサムいギャグにいつも大ウケしている。周りの視線には気づかないずぶとい神経の持ち主。,"2026-03-12 13:35:07","2026-07-27 15:17:43"
96,98,アローインプ,アローインプ,"Bodkin Bowyer",8,0,,https://www.d-quest-10.com/detail/a00016.html,/storage/images/monsters/96.webp,弓矢を使う邪悪な妖精。狙った獲物を眠らせて仲間を呼んで取り囲む冷酷で優秀な狩人。,熟練した弓矢の技で女子のハートをも射止めるが毎度冷たくあしらっている。やはり冷酷で優秀な狩人。,"2026-03-12 13:35:10","2026-07-27 15:17:43"
97,99,だいおうキッズ,ダイオウキッズ,"Squid Kid",9,0,,https://www.d-quest-10.com/detail/a00165.html,/storage/images/monsters/97.webp,育ちざかりのイカキッズ。思わずつられるさそうおどりを踊って元気いっぱい遊びまわる。,だいおうキッズが大人になれる確率は３割イカといわれている。海の世界は厳しいのだ。,"2026-03-12 13:35:14","2026-07-27 15:17:43"
98,100,サイおとこ,サイオトコ,Rhinothrope,2,0,,https://www.d-quest-10.com/detail/a00108.html,/storage/images/monsters/98.webp,ヨロイで身をかためた二足歩行の獣人。手にした巨大なオノから強烈な一撃がくりだされる。,普段は木こりとして森でオノを振るっている。妻のサイおんなは家で夫の帰りを待っている。,"2026-03-12 13:35:17","2026-08-03 12:10:41"
99,101,ばくだん岩,バクダンイワ,Rockbomb,12,0,,https://www.d-quest-10.com/detail/a00222.html,/storage/images/monsters/99.webp,ほとんどなにもせずしばらく攻撃を受けると突然メガンテを唱える。一気に倒してしまおう。,彼のすてばちな生き方こそまさにロックだとあがめられ多くのアーティストたちに影響を与えてきた。,"2026-03-12 13:35:20","2026-07-27 15:17:43"
