id,name,name_kana,name_en,buy_price,sell_price,category,created_at,updated_at
203,Sキラーマシン練習札,Sきらーましんれんしゅうふだ,"S Killing Machine Practice Card",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
204,すばやさのたね,すばやさのたね,"Seed of Agility",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
205,せいれいの霊薬,せいれいのれいやく,"Spirit Elixir",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
206,せかいじゅのしずく,せかいじゅのしずく,"Yggdrasil Dew",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
207,せかいじゅの葉,せかいじゅのは,"Yggdrasil Leaf",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
208,セクシーココア,せくしーここあ,"Sexy Cocoa",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
209,ゼルメアの聖紋,ぜるめあのせいもん,"Zelmea Crest",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
210,戦神の箱,せんしんのはこ,"War God Box",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
211,戦神の箱2,せんしんのはこ2,"War God Box II",,,consumable,"2026-03-12 12:52:25","2026-07-26 16:57:28"
212,戦神の箱改,せんしんのはこかい,"War God Box Kai",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
213,全やりなおしの宝珠,ぜんやりなおしのほうしゅ,"Resettall Stone",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
214,タイムマスターカード,たいむますたーかーど,"The Time Being Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
215,タイムマスターコイン,たいむますたーこいん,"The Time Being Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
216,タイムマスターメダル,たいむますたーめだる,"The Time Being Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
217,タイムマスター練習札,たいむますたーれんしゅうふだ,"The Time Being Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
218,達人の玉手箱,たつじんのたまてばこ,"Master's Jewelry Box",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
219,七夕の短冊,たなばたのたんざく,"Tanabata Strip",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
220,タロットメダル,たろっとめだる,"Tarot Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
221,タロットメダルの破片,たろっとめだるのかけら,"Tarot Medal Fragment",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
222,小さなイレモン,ちいさないれもん,"Little Lemon",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
223,ちいさな星の贈り物,ちいさなほしのおくりもの,"Little Star's Gift",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
224,ちからのたね,ちからのたね,"Seed of Strength",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
225,超おたから花サファイア,ちょうおたからはなさふぁいあ,"Sapphire Treasurebloom",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
226,超おたから花ダイヤ,ちょうおたからはなだいや,"Diamond Treasurebloom",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
227,超おたから花ルビー,ちょうおたからはなるびー,"Ruby Treasurebloom",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
228,超元気玉,ちょうげんきだま,"Bonus Orb L",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
229,超やくそう,ちょうやくそう,"Ultra Medicine",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
230,つきのめぐみ,つきのめぐみ,Lunaria,750,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
231,帝国三将軍カード,ていこくさんしょうぐんかーど,"Triumgorate Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
232,帝国三将軍コイン,ていこくさんしょうぐんこいん,"Triumgorate Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
233,帝国三将軍メダル,ていこくさんしょうぐんめだる,"Triumgorate Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
234,帝国三将軍練習札,ていこくさんしょうぐんれんしゅうふだ,"Triumgorate Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
235,デスマシーンカード,ですましーんかーど,"Slaughtomaton Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
236,デスマシーンコイン,ですましーんこいん,"Slaughtomaton Coin",75000,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
237,デスマシーンメダル,ですましーんめだる,"Slaughtomaton Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
238,デスマシーン練習札,ですましーんれんしゅうふだ,"Slaughtomaton Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
239,天光のしずく,てんこうのしずく,"Refreshing Dew",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
240,天光の葉,てんこうのは,"Leaf of Revival",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
241,天使のすず,てんしのすず,"Angel Bell",1200,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
242,天使のスズラン,てんしのすずらん,"Angel Lily",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
243,伝説の三悪魔カード,でんせつのさんあくまかーど,"Legendary Evils Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
244,伝説の三悪魔コイン,でんせつのさんあくまこいん,"Legendary Evils Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
245,伝説の三悪魔闘カード,でんせつのさんあくまとうかーど,"Epic Legendary Evils Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
246,伝説の三悪魔練習札,でんせつのさんあくまれんしゅうふだ,"Legendary Evils Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
247,時の化身の像・庭交換券,ときのけしんのぞう・にわこうかんけん,"Tockle Statue(G) Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
248,どくがのこな,どくがのこな,Coagulant,,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
249,どくけしそう,どくけしそう,"Antidotal Herb",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
250,特どくけしそう,とくどくけしそう,"Special Antidote",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
251,特やくそう,とくやくそう,"Special Medicine",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
252,とこなつココナッツ,とこなつここなっつ,"Summer Coconut",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
253,特急メタル招待券,とっきゅうめたるしょうたいけん,"Express Metal Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
254,特訓元気玉,とっくんげんきだま,"Training Orb",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
255,ドラゴンカード,どらごんかーど,"Green Dragon Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
256,ドラゴンガイアカード,どらごんがいあかーど,"Gaia Dragon Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
257,ドラゴンガイア強カード,どらごんがいあきょうかーど,"Apex Gaia Dragon Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
258,ドラゴンガイア強メダル,どらごんがいあきょうめだる,"Apex Gaia Dragon Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
259,ドラゴンガイアコイン,どらごんがいあこいん,"Gaia Dragon Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
260,ドラゴンガイア練習札,どらごんがいあれんしゅうふだ,"Gaia Dragon Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
261,ドラゴンコイン,どらごんこいん,"Green Dragon Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
262,ドラゴンメダル,どらごんめだる,"Green Dragon Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
263,ドラゴン練習札,どらごんれんしゅうふだ,"Green Dragon Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
264,トラマナミスト,とらまなみすと,"Safe Passage Spray",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
265,とりなお草,とりなおくさ,"Indigo Grass",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
266,ドルセリン,どるせりん,Dolsoline,,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
267,ドルワーム研究服券,どるわーむけんきゅうふくけん,"Dolworm Outfit Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
268,トレジャーココア,とれじゃーここあ,"Treasure Cocoa",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
269,ドレスアップ無料券,どれすあっぷむりょうけん,"Free Dress-Up Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
270,ドレスアップ優待券,どれすあっぷゆうたいけん,"Free Dress-Up Coupon",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
271,ドン・モグーラカード,どん・もぐーらかーど,"Don Mole Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
272,ドン・モグーラコイン,どん・もぐーらこいん,"Don Mole Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
273,ドン・モグーラ練習札,どん・もぐーられんしゅうふだ,"Don Mole Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
274,ながれ星の贈り物,ながれぼしのおくりもの,"Shooting Star's Gift",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
275,ナスビナーラ衣装券,なすびなーらいしょうけん,"Woebergine Voucher",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
276,虹のしずく,にじのしずく,"Rainbow Drop",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
277,年賀はがき,ねんがはがき,"New Year's Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
278,年賀はがき・午,ねんがはがき・うま,"New Year's Card (Cow)",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
279,年賀はがき・巳,ねんがはがき・み,"New Year's Card (Snake)",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
280,育みの香水,はぐくみのこうすい,"Nurture Perfume",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
281,育みの上香水,はぐくみのじょうこうすい,"Nurture Perfume L",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
282,白紙のカード,はくしのかーど,"Blank Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
283,白紙のカードの切れはし,はくしのかーどのきれはし,"Blank Card Piece",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
284,はぐメタコイン,はぐめたこいん,"Liquid Metal Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
285,はぐメタチケット,はぐめたちけっと,"Liquid Metal Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
286,バズズカード,ばずずかーど,"Pazuzu Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
287,バズズ強カード,ばずずきょうかーど,"Apex Pazuzu Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
288,バズズ強メダル,ばずずきょうめだる,"Apex Pazuzu Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
289,バズズコイン,ばずずこいん,"Pazuzu Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
290,バズズ練習札,ばずずれんしゅうふだ,"Pazuzu Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
291,バッジ交換券,ばっじこうかんけん,"Bronze Badge Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
292,バッジパック金,ばっじぱっくきん,"Gold Badge Pack",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
293,バッジパック銀,ばっじぱっくぎん,"Silver Badge Pack",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
294,バッジパック銅,ばっじぱっくどう,"Bronze Badge Pack",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
295,バッジパック虹,ばっじぱっくにじ,"Rainbow Badge Pack",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
296,ハツラツ豆,はつらつまめ,"Pep Beans",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
297,バトルロードチケット,ばとるろーどちけっと,"Battle Road Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
298,バトルロードボックス,ばとるろーどぼっくす,"Battle Road Box",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
299,花狩人の衣装券・赤,はなかりゅうどのいしょうけん・あか,"Red Flowerer Voucher",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
300,花狩人の衣装券・青,はなかりゅうどのいしょうけん・あお,"Blue Flowerer Voucher",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
301,花狩人の衣装券・黄,はなかりゅうどのいしょうけん・き,"Yellow Flowerer Voucher",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
302,花狩人の衣装券・緑,はなかりゅうどのいしょうけん・みどり,"Green Flowerer Voucher",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
303,花狩人の衣装券・紫,はなかりゅうどのいしょうけん・むらさき,"Purple Flowerer Voucher",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
304,パニックココア,ぱにっくここあ,"Panic Cocoa",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
305,バラモスカード,ばらもすかーど,"Baramos Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
306,バラモス強カード,ばらもすきょうかーど,"Apex Baramos Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
307,バラモス強メダル,ばらもすきょうめだる,"Apex Baramos Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
308,バラモスコイン,ばらもすこいん,"Baramos Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
309,バラモス練習札,ばらもすれんしゅうふだ,"Baramos Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
310,ビクトリーボックス,びくとりーぼっくす,"Victory Box",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
311,ヒスイのカギ,ひすいのかぎ,"Jade Key",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
312,美容院無料券,びよういんむりょうけん,"Free Salon Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
313,美容院優待券,びよういんゆうたいけん,"Free Salon Coupon",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
314,人食い火竜カード,ひとくいかりゅうかーど,"Tatsunaga Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
315,人食い火竜コイン,ひとくいかりゅうこいん,"Tatsunaga Coin",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
316,人食い火竜メダル,ひとくいかりゅうめだる,"Tatsunaga Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
317,人食い火竜練習札,ひとくいかりゅうれんしゅうふだ,"Tatsunaga Tag",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
318,ビンゴ券,びんごけん,"Bingo Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
319,フィギュアチケット,ふぃぎゅあちけっと,"Figure Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
320,福の神カード,ふくのかみかーど,"God of Fortune Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
321,福の神メダル,ふくのかみめだる,"God of Fortune Medal",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
322,ふくびきインク,ふくびきいんく,"Lottery Ink",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
323,ふくびきウェア衣装券,ふくびきうぇあいしょうけん,"Lottery Wear Voucher",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
324,ふくびき券,ふくびきけん,"Tombola Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
325,ふくびき券の束,ふくびきけんのたば,"Lottery Ticket Bundle",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
326,ふくびき補助券,ふくびきほじょけん,"Tombola Coupon",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
327,ふしぎなイレモン,ふしぎないれもん,"Mysterious Lemon",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
328,ふしぎなきのみ,ふしぎなきのみ,"Seed of Magic",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
329,プスゴンきぐるみ券,ぷすごんきぐるみけん,"Pusgon Costume Ticket",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
330,プチ悪霊の神々カード,ぷちあくりょうのかみがみかーど,"Frail Evil Trinity Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
331,プチアトラスカード,ぷちあとらすかーど,"Frail Atlas Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
332,プチ暗黒の魔人カード,ぷちあんこくのまじんかーど,"Frail Ruin Card",,,consumable,"2026-03-12 12:52:26","2026-07-26 16:57:28"
